,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,total_gross,profit/loss,roi,release_month,release_string_x,movie_year,movie_title,original_release_date,genres,runtime,tomatometer_rating,audience_rating,directors,content_rating,production_company,release_string_y
704,58,2011-12-25,The Darkest Hour,34800000.0,21443494.0,62831715.0,2011,84275209.0,49475209.0,142.1701408045977,December,2011-12,The Darkest Hour (2011-12),The Darkest Hour,2011-12-25,"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy",89.0,12.0,25.0,Chris Gorak,PG-13,Summit Entertainment,2011-12
705,59,2017-06-28,Baby Driver,34000000.0,107825862.0,228104185.0,2017,335930047.0,301930047.0,888.0295500000001,June,2017-06,Baby Driver (2017-06),Baby Driver,2017-06-28,"Action & Adventure, Drama",113.0,92.0,86.0,Edgar Wright,R,Sony Pictures,2017-06
706,60,2014-09-19,The Maze Runner,34000000.0,102427862.0,348319861.0,2014,450747723.0,416747723.0,1225.7285970588234,September,2014-09,The Maze Runner (2014-09),The Maze Runner,2014-09-19,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",113.0,65.0,68.0,Wes Ball,PG-13,20th Century Fox,2014-09
707,61,2015-04-10,The Longest Ride,34000000.0,37446117.0,63802928.0,2015,101249045.0,67249045.0,197.79130882352942,April,2015-04,The Longest Ride (2015-04),The Longest Ride,2015-04-10,Drama,128.0,31.0,71.0,George Tillman Jr.,PG-13,20th Century Fox,2015-04
709,64,2018-08-03,The Darkest Minds,34000000.0,12695691.0,38361428.0,2018,51057119.0,17057119.0,50.16799705882353,August,2018-08,The Darkest Minds (2018-08),The Darkest Minds,2018-08-03,"Mystery & Suspense, Science Fiction & Fantasy",104.0,16.0,73.0,Jennifer Yuh Nelson,PG-13,20th Century Fox,2018-08
710,68,2014-09-05,Thunder and the House of Magic,34000000.0,4091.0,62582520.0,2014,62586611.0,28586611.0,84.07826764705882,September,2014-09,Thunder and the House of Magic (2014-09),Thunder and the House of Magic,2014-09-05,"Action & Adventure, Animation, Art House & International, Kids & Family",85.0,73.0,54.0,"Ben Stassen, Jeremy Degruson, Jeremie Degruson",NR,Shout! Factory,2014-09
711,73,2016-07-08,Mike and Dave Need Wedding Dates,33000000.0,46009673.0,75898100.0,2016,121907773.0,88907773.0,269.4174939393939,July,2016-07,Mike and Dave Need Wedding Dates (2016-07),Mike and Dave Need Wedding Dates,2016-07-08,Comedy,98.0,38.0,51.0,Jake Szymanski,R,20th Century Fox,2016-07
712,74,2012-07-27,Step Up Revolution,33000000.0,35074677.0,165552290.0,2012,200626967.0,167626967.0,507.96050606060606,July,2012-07,Step Up Revolution (2012-07),Step Up Revolution,2012-07-27,"Drama, Musical & Performing Arts, Romance",98.0,41.0,68.0,Scott Speer,PG-13,Summit Entertainment,2012-07
713,78,2012-04-27,Safe,33000000.0,17142080.0,41495213.0,2012,58637293.0,25637293.0,77.68876666666667,April,2012-04,Safe (2012-04),Safe,2012-04-27,"Action & Adventure, Drama",95.0,58.0,59.0,Boaz Yakin,R,Lionsgate Films,2012-04
714,85,2011-05-13,Bridesmaids,32500000.0,169211718.0,289632023.0,2011,458843741.0,426343741.0,1311.8268953846155,May,2011-05,Bridesmaids (2011-05),Bridesmaids,2011-05-13,Comedy,125.0,90.0,76.0,Paul Feig,R,Universal Studios,2011-05
715,87,2013-04-26,The Big Wedding,32500000.0,21819348.0,48425971.0,2013,70245319.0,37745319.0,116.13944307692307,April,2013-04,The Big Wedding (2013-04),The Big Wedding,2013-04-26,Comedy,90.0,7.0,40.0,Justin Zackham,R,Lionsgate Films,2013-04
716,91,2013-06-12,This is the End,32000000.0,101470202.0,126539117.0,2013,228009319.0,196009319.0,612.529121875,June,2013-06,This Is the End (2013-06),This Is the End,2013-06-12,"Action & Adventure, Comedy, Drama, Horror",107.0,83.0,71.0,"Seth Rogen, Evan Goldberg",R,Sony Pictures,2013-06
717,95,2010-08-27,Takers,32000000.0,57744720.0,70587268.0,2010,128331988.0,96331988.0,301.0374625,August,2010-08,Takers (2010-08),Takers,2010-08-27,"Action & Adventure, Drama",107.0,28.0,62.0,John Luessenhop,PG-13,Sony Pictures/Screen Gems,2010-08
718,96,2011-04-01,Source Code,32000000.0,54712227.0,140428499.0,2011,195140726.0,163140726.0,509.81476875,April,2011-04,Source Code (2011-04),Source Code,2011-04-01,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",89.0,92.0,82.0,Duncan Jones,PG-13,Summit Entertainment,2011-04
719,99,2018-04-20,I Feel Pretty,32000000.0,48795601.0,91553797.0,2018,140349398.0,108349398.0,338.59186875,April,2018-04,I Feel Pretty (2018-04),I Feel Pretty,2018-04-20,Comedy,110.0,35.0,35.0,"Abby Kohn, Marc Silverstein",PG-13,STX Entertainment,2018-04
720,1,2011-02-18,"Big Mommas: Like Father, Like Son",32000000.0,37915414.0,82332450.0,2011,120247864.0,88247864.0,275.774575,February,2011-02,"Big Mommas: Like Father, Like Son (2011-02)","Big Mommas: Like Father, Like Son",2011-02-18,Comedy,108.0,5.0,58.0,John Whitesell,PG-13,20th Century Fox,2011-02
721,7,2013-03-15,The Incredible Burt Wonderstone,32000000.0,22537881.0,27392609.0,2013,49930490.0,17930490.0,56.03278125,March,2013-03,The Incredible Burt Wonderstone (2013-03),The Incredible Burt Wonderstone,2013-03-15,Comedy,100.0,38.0,33.0,Don Scardino,PG-13,Warner Bros. Pictures,2013-03
722,10,2018-10-12,Bad Times at the El Royale,32000000.0,17839115.0,29204379.0,2018,47043494.0,15043494.0,47.01091875,October,2018-10,Bad Times at the El Royale (2018-10),Bad Times at the El Royale,2018-10-12,Mystery & Suspense,141.0,74.0,73.0,Drew Goddard,R,20th Century Fox,2018-10
723,11,2010-09-03,Going the Distance,32000000.0,17804299.0,43603990.0,2010,61408289.0,29408289.0,91.900903125,September,2010-09,Going the Distance (2010-09),Going the Distance,2010-09-03,"Comedy, Romance",98.0,54.0,52.0,Nanette Burstein,R,New Line Cinema,2010-09
724,21,2016-04-15,Criminal,31500000.0,14708696.0,38771262.0,2016,53479958.0,21979958.0,69.77764444444445,April,2016-04,Criminal (2016-04),Criminal,2016-04-15,"Action & Adventure, Drama, Mystery & Suspense",113.0,30.0,47.0,Ariel Vromen,R,Summit Entertainment,2016-04
725,22,2013-04-12,42,31000000.0,95020213.0,97470701.0,2013,192490914.0,161490914.0,520.9384322580645,April,2013-04,42 (2013-04),42,2013-04-12,Drama,128.0,80.0,85.0,Brian Helgeland,PG-13,Warner Bros. Pictures,2013-04
726,23,2012-11-02,Flight,31000000.0,93772375.0,160558438.0,2012,254330813.0,223330813.0,720.4219774193549,November,2012-11,Flight (2012-11),Flight,2012-11-02,"Drama, Mystery & Suspense",138.0,78.0,75.0,Robert Zemeckis,R,Paramount Pictures,2012-11
727,27,2014-03-07,The Grand Budapest Hotel,31000000.0,59076019.0,163981261.0,2014,223057280.0,192057280.0,619.5396129032258,March,2014-03,The Grand Budapest Hotel (2014-03),The Grand Budapest Hotel,2014-03-07,"Comedy, Drama",99.0,91.0,86.0,Wes Anderson,R,Fox Searchlight,2014-03
728,28,2015-07-29,Vacation,31000000.0,58884188.0,102306500.0,2015,161190688.0,130190688.0,419.9699612903226,July,2015-07,Vacation (2015-07),Vacation,2015-07-29,"Action & Adventure, Comedy",99.0,27.0,45.0,"Jonathan M. Goldstein, John Francis Daley",R,Warner Bros. Pictures,2015-07
729,30,2019-02-13,Isn't it Romantic,31000000.0,48791187.0,48791187.0,2019,97582374.0,66582374.0,214.78185161290324,February,2019-02,Isn't It Romantic (2019-02),Isn't It Romantic,2019-02-13,"Comedy, Romance",88.0,70.0,47.0,Todd Strauss-Schulson,PG-13,New Line Cinema,2019-02
730,38,2018-08-15,Crazy Rich Asians,30000000.0,174532921.0,238099711.0,2018,412632632.0,382632632.0,1275.4421066666669,August,2018-08,Crazy Rich Asians (2018-08),Crazy Rich Asians,2018-08-15,Comedy,120.0,91.0,76.0,Jon M. Chu,PG-13,Warner Bros. Pictures,2018-08
731,42,2012-02-10,The Vow,30000000.0,125014030.0,197618160.0,2012,322632190.0,292632190.0,975.4406333333334,February,2012-02,The Vow (2012-02),The Vow,2012-02-10,"Drama, Romance",104.0,31.0,63.0,Michael Sucsy,PG-13,Sony Pictures,2012-02
732,45,2013-08-16,Lee Daniels' The Butler,30000000.0,116632095.0,177025498.0,2013,293657593.0,263657593.0,878.8586433333334,August,2013-08,Lee Daniels' The Butler (2013-08),Lee Daniels' The Butler,2013-08-16,Drama,132.0,72.0,78.0,Lee Daniels,PG-13,The Weinstein Company,2013-08
733,47,2009-08-14,District 9,30000000.0,115646235.0,212453431.0,2009,328099666.0,298099666.0,993.6655533333333,August,2009-08,District 9 (2009-08),District 9,2009-08-14,"Action & Adventure, Drama, Science Fiction & Fantasy",111.0,90.0,82.0,Neill Blomkamp,R,Sony Pictures/Screen Gems,2009-08
734,57,2015-12-18,Sisters,30000000.0,87044645.0,106030660.0,2015,193075305.0,163075305.0,543.58435,December,2015-12,Sisters (2015-12),Sisters,2015-12-18,"Comedy, Drama",118.0,60.0,52.0,Jason Moore,R,Universal Pictures,2015-12
735,60,2009-12-04,Up in the Air,30000000.0,83823381.0,166842739.0,2009,250666120.0,220666120.0,735.5537333333333,December,2009-12,Up in the Air (2009-12),Up in the Air,2009-12-04,"Comedy, Drama, Romance",109.0,91.0,79.0,Jason Reitman,R,Paramount Pictures,2009-12
736,62,2009-04-10,Hannah Montana the Movie,30000000.0,79576189.0,169173206.0,2009,248749395.0,218749395.0,729.1646499999999,April,2009-04,Hannah Montana: The Movie (2009-04),Hannah Montana: The Movie,2009-04-10,"Comedy, Kids & Family",92.0,43.0,67.0,Peter Chelsom,G,Walt Disney Pictures,2009-04
737,65,2017-08-18,The Hitman's Bodyguard,30000000.0,75468583.0,172778667.0,2017,248247250.0,218247250.0,727.4908333333333,August,2017-08,The Hitman's Bodyguard (2017-08),The Hitman's Bodyguard,2017-08-18,"Action & Adventure, Comedy",118.0,43.0,67.0,Patrick Hughes,R,Summit Entertainment,2017-08
738,69,2012-09-28,Looper,30000000.0,66486205.0,170466405.0,2012,236952610.0,206952610.0,689.8420333333333,September,2012-09,Looper (2012-09),Looper,2012-09-28,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",119.0,93.0,82.0,Rian Johnson,R,Sony Pictures,2012-09
739,70,2013-02-01,Warm Bodies,30000000.0,66380662.0,115121608.0,2013,181502270.0,151502270.0,505.00756666666666,February,2013-02,Warm Bodies (2013-02),Warm Bodies,2013-02-01,Comedy,98.0,81.0,73.0,Jonathan Levine,PG-13,Lionsgate Films,2013-02
740,72,2014-01-17,The Nut Job,30000000.0,64251538.0,122529966.0,2014,186781504.0,156781504.0,522.6050133333333,January,2014-01,The Nut Job (2014-01),The Nut Job,2014-01-17,"Animation, Comedy",86.0,13.0,43.0,Peter Lepeniotis,PG,Open Road Films,2014-01
741,75,2012-08-08,Hope Springs,30000000.0,63536011.0,133085295.0,2012,196621306.0,166621306.0,555.4043533333333,August,2012-08,Hope Springs (2012-08),Hope Springs,2012-08-08,"Comedy, Drama",100.0,75.0,55.0,David Frankel,PG-13,Sony Pictures,2012-08
742,81,2009-01-09,Bride Wars,30000000.0,58715510.0,115150424.0,2009,173865934.0,143865934.0,479.55311333333333,January,2009-01,Bride Wars (2009-01),Bride Wars,2009-01-09,Comedy,90.0,11.0,51.0,Gary Winick,PG,20th Century Fox,2009-01
743,83,2011-05-20,Midnight in Paris,30000000.0,56816662.0,162502774.0,2011,219319436.0,189319436.0,631.0647866666667,May,2011-05,Midnight in Paris (2011-06),Midnight in Paris,2011-06-10,"Comedy, Romance",94.0,93.0,83.0,Woody Allen,PG-13,Sony Pictures Classics,2011-06
744,84,2017-11-22,Darkest Hour,30000000.0,56443120.0,150807172.0,2017,207250292.0,177250292.0,590.8343066666666,November,2017-11,Darkest Hour (2017-12),Darkest Hour,2017-12-22,Drama,125.0,84.0,82.0,Joe Wright,PG-13,Focus Features,2017-12
745,88,2018-05-11,Life of the Party,30000000.0,53059911.0,65759911.0,2018,118819822.0,88819822.0,296.06607333333335,May,2018-05,Life of the Party (2018-05),Life of the Party,2018-05-11,Comedy,105.0,38.0,39.0,Ben Falcone,PG-13,New Line Cinema,2018-05
746,89,2010-05-14,Letters to Juliet,30000000.0,53032453.0,82148538.0,2010,135180991.0,105180991.0,350.6033033333333,May,2010-05,Letters to Juliet (2010-05),Letters to Juliet,2010-05-14,"Comedy, Drama, Romance",105.0,42.0,62.0,Gary Winick,PG,Summit Entertainment,2010-05
747,92,2015-07-24,Southpaw,30000000.0,52421953.0,94156456.0,2015,146578409.0,116578409.0,388.59469666666666,July,2015-07,Southpaw (2015-07),Southpaw,2015-07-24,Drama,123.0,59.0,75.0,Antoine Fuqua,R,The Weinstein Company,2015-07
748,94,2017-07-28,Atomic Blonde,30000000.0,51573925.0,98345423.0,2017,149919348.0,119919348.0,399.73116000000005,July,2017-07,Atomic Blonde (2017-07),Atomic Blonde,2017-07-28,"Action & Adventure, Drama, Mystery & Suspense",115.0,78.0,64.0,David Leitch,R,Focus Features,2017-07
749,100,2015-09-18,Sicario,30000000.0,46889293.0,84393749.0,2015,131283042.0,101283042.0,337.61014,September,2015-09,Sicario (2015-10),Sicario,2015-10-02,"Action & Adventure, Drama, Mystery & Suspense",121.0,92.0,85.0,Denis Villeneuve,R,Lionsgate,2015-10
750,3,2018-01-19,Den of Thieves,30000000.0,44947622.0,80131391.0,2018,125079013.0,95079013.0,316.93004333333334,January,2018-01,Den of Thieves (2018-01),Den of Thieves,2018-01-19,"Action & Adventure, Drama",140.0,41.0,62.0,Christian Gudegast,R,STX Entertainment,2018-01
751,4,2012-04-13,The Three Stooges,30000000.0,44338224.0,54052249.0,2012,98390473.0,68390473.0,227.96824333333333,April,2012-04,The Three Stooges (2012-04),The Three Stooges,2012-04-13,Comedy,92.0,52.0,47.0,"Bobby Farrelly, Peter Farrelly",PG,20th Century Fox,2012-04
752,6,2014-10-24,John Wick,30000000.0,43037835.0,76235001.0,2014,119272836.0,89272836.0,297.57612,October,2014-10,John Wick (2014-10),John Wick,2014-10-24,Action & Adventure,101.0,87.0,81.0,"David Leitch, Chad Stahelski",R,LionsGate Entertainment,2014-10
753,8,2015-04-24,The Age of Adaline,30000000.0,42629776.0,68984536.0,2015,111614312.0,81614312.0,272.04770666666667,April,2015-04,The Age of Adaline (2015-04),The Age of Adaline,2015-04-24,"Drama, Science Fiction & Fantasy",113.0,54.0,67.0,Lee Toland Krieger,PG-13,Lionsgate,2015-04
754,9,2010-08-06,Step Up 3D,30000000.0,42400223.0,165889117.0,2010,208289340.0,178289340.0,594.2978,August,2010-08,Step Up 3 (2010-08),Step Up 3,2010-08-06,"Drama, Musical & Performing Arts, Romance",106.0,47.0,64.0,"Ken Seng, Jon M. Chu",PG-13,Touchstone Pictures,2010-08
755,10,2009-05-29,Drag Me To Hell,30000000.0,42100625.0,91388487.0,2009,133489112.0,103489112.0,344.96370666666667,May,2009-05,Drag Me to Hell (2009-05),Drag Me to Hell,2009-05-29,"Horror, Mystery & Suspense",99.0,92.0,62.0,Sam Raimi,PG-13,Universal Pictures,2009-05
756,11,2012-04-13,The Cabin in the Woods,30000000.0,42073277.0,70689968.0,2012,112763245.0,82763245.0,275.8774833333333,April,2012-04,The Cabin in the Woods (2012-04),The Cabin in the Woods,2012-04-13,"Horror, Mystery & Suspense",95.0,92.0,74.0,Drew Goddard,R,Lionsgate Films,2012-04
757,14,2011-04-08,Hanna,30000000.0,40259119.0,65343694.0,2011,105602813.0,75602813.0,252.00937666666667,April,2011-04,Hanna (2011-04),Hanna,2011-04-08,"Action & Adventure, Mystery & Suspense",111.0,71.0,66.0,Joe Wright,PG-13,Focus Features,2011-04
758,22,2013-09-13,The Family,30000000.0,36918811.0,51078541.0,2013,87997352.0,57997352.0,193.32450666666668,September,2013-09,The Family (2013-09),The Family,2013-09-13,"Action & Adventure, Comedy, Drama, Mystery & Suspense",111.0,28.0,41.0,Luc Besson,R,Relativity Media,2013-09
759,23,2018-02-09,The 15:17 to Paris,30000000.0,36276286.0,56096200.0,2018,92372486.0,62372486.0,207.90828666666664,February,2018-02,The 15:17 to Paris (2018-02),The 15:17 to Paris,2018-02-09,Drama,94.0,23.0,37.0,Clint Eastwood,PG-13,Unknown,2018-02
760,25,2011-07-01,Larry Crowne,30000000.0,35608245.0,61449135.0,2011,97057380.0,67057380.0,223.52460000000002,July,2011-07,Larry Crowne (2011-07),Larry Crowne,2011-07-01,"Comedy, Drama",98.0,37.0,41.0,Tom Hanks,PG-13,Universal Pictures,2011-07
761,26,2013-10-18,Carrie,30000000.0,35266619.0,82409520.0,2013,117676139.0,87676139.0,292.2537966666667,October,2013-10,Carrie (2013-10),Carrie,2013-10-18,Horror,99.0,50.0,44.0,Kimberly Peirce,R,Sony Pictures,2013-10
762,28,2018-03-02,Death Wish,30000000.0,34017028.0,48575965.0,2018,82592993.0,52592993.0,175.30997666666664,March,2018-03,Death Wish (2018-03),Death Wish,2018-03-02,"Action & Adventure, Drama, Mystery & Suspense",107.0,18.0,71.0,Eli Roth,R,MGM,2018-03
763,29,2010-11-24,Love and Other Drugs,30000000.0,32367005.0,102716321.0,2010,135083326.0,105083326.0,350.27775333333335,November,2010-11,Love and Other Drugs (2010-11),Love and Other Drugs,2010-11-24,"Comedy, Drama, Romance",112.0,49.0,53.0,Edward Zwick,R,20th Century Fox,2010-11
764,30,2015-06-03,Entourage,30000000.0,32363404.0,46438538.0,2015,78801942.0,48801942.0,162.67314,June,2015-06,Entourage (2015-06),Entourage,2015-06-03,Comedy,104.0,33.0,57.0,Doug Ellin,R,Warner Bros. Pictures,2015-06
765,32,2013-02-08,Side Effects,30000000.0,32172757.0,66742138.0,2013,98914895.0,68914895.0,229.71631666666664,February,2013-02,Side Effects (2013-02),Side Effects,2013-02-08,"Drama, Mystery & Suspense",105.0,82.0,70.0,Steven Soderbergh,R,Open Road Films,2013-02
766,33,2009-09-09,9,30000000.0,31749894.0,48559999.0,2009,80309893.0,50309893.0,167.69964333333334,September,2009-09,9 (2009-09),9,2009-09-09,"Action & Adventure, Animation, Drama, Science Fiction & Fantasy",79.0,57.0,56.0,Shane Acker,PG-13,Focus Features,2009-09
767,34,2014-07-02,Deliver Us from Evil,30000000.0,30577122.0,87956618.0,2014,118533740.0,88533740.0,295.1124666666667,July,2014-07,Deliver Us from Evil (2014-07),Deliver Us from Evil,2014-07-02,"Action & Adventure, Horror",117.0,29.0,42.0,Scott Derrickson,R,Sony Pictures,2014-07
768,35,2014-08-01,Get on Up,30000000.0,30569935.0,33339868.0,2014,63909803.0,33909803.0,113.03267666666667,August,2014-08,Get On Up (2014-08),Get On Up,2014-08-01,Drama,138.0,80.0,68.0,Tate Taylor,PG-13,Universal Pictures,2014-08
769,36,2017-12-25,Molly's Game,30000000.0,28780744.0,53296424.0,2017,82077168.0,52077168.0,173.59055999999998,December,2017-12,Molly's Game (2018-01),Molly's Game,2018-01-05,Drama,141.0,81.0,84.0,Aaron Sorkin,R,STXfilms,2018-01
770,37,2012-04-27,The Five-Year Engagement,30000000.0,28700285.0,61623819.0,2012,90324104.0,60324104.0,201.08034666666668,April,2012-04,The Five-Year Engagement (2012-04),The Five-Year Engagement,2012-04-27,Comedy,119.0,63.0,51.0,Nicholas Stoller,R,Universal Pictures,2012-04
771,39,2011-07-15,Winnie the Pooh,30000000.0,26692846.0,50145607.0,2011,76838453.0,46838453.0,156.12817666666666,July,2011-07,Winnie the Pooh (2011-07),Winnie the Pooh,2011-07-15,"Animation, Kids & Family",69.0,91.0,80.0,"Don Hall, Stephen J. Anderson",G,Walt Disney Pictures,2011-07
772,42,2018-09-14,White Boy Rick,30000000.0,24004833.0,25947983.0,2018,49952816.0,19952816.0,66.50938666666667,September,2018-09,White Boy Rick (2018-09),White Boy Rick,2018-09-14,Drama,111.0,58.0,50.0,Yann Demange,R,Columbia Pictures,2018-09
773,45,2011-02-04,Sanctum,30000000.0,23209310.0,108957098.0,2011,132166408.0,102166408.0,340.5546933333334,February,2011-02,Sanctum (2011-02),Sanctum,2011-02-04,"Action & Adventure, Drama, Mystery & Suspense",109.0,29.0,37.0,"Alister Grierson, Fred Olen Ray",R,Universal Pictures,2011-02
774,47,2017-08-25,Ballerina,30000000.0,21858070.0,96892829.0,2017,118750899.0,88750899.0,295.83633,August,2017-08,Prima Ballerina (2009-01),Prima Ballerina,2009-01-16,"Art House & International, Special Interest",,81.0,100.0,Laurent Gentot,NR,First Run Features,2009-01
775,49,2010-11-19,The Next Three Days,30000000.0,21148651.0,67255916.0,2010,88404567.0,58404567.0,194.68189,November,2010-11,The Next Three Days (2010-11),The Next Three Days,2010-11-19,"Drama, Horror, Mystery & Suspense, Romance",133.0,50.0,66.0,Paul Haggis,PG-13,Lionsgate,2010-11
776,53,2013-10-04,Runner Runner,30000000.0,19316646.0,60512680.0,2013,79829326.0,49829326.0,166.09775333333334,October,2013-10,Runner Runner (2013-10),Runner Runner,2013-10-04,"Drama, Mystery & Suspense",91.0,8.0,33.0,Brad Furman,R,20th Century Fox,2013-10
778,58,2011-08-19,Fright Night,30000000.0,18298649.0,40520649.0,2011,58819298.0,28819298.0,96.06432666666666,August,2011-08,Fright Night (2011-08),Fright Night,2011-08-19,"Comedy, Horror",106.0,72.0,59.0,Craig Gillespie,R,Walt Disney Pictures,2011-08
779,59,2017-09-15,mother!,30000000.0,17800004.0,42531076.0,2017,60331080.0,30331080.0,101.1036,September,2017-09,mother! (2017-09),mother!,2017-09-15,"Drama, Horror, Mystery & Suspense",120.0,68.0,51.0,Darren Aronofsky,R,Paramount Pictures,2017-09
780,60,2015-10-09,Steve Jobs,30000000.0,17766658.0,35579007.0,2015,53345665.0,23345665.0,77.81888333333333,October,2015-10,Steve Jobs (2015-10),Steve Jobs,2015-10-23,Drama,121.0,85.0,73.0,Danny Boyle,R,Universal Pictures,2015-10
781,63,2010-06-04,Splice,30000000.0,17010170.0,28542494.0,2010,45552664.0,15552664.0,51.84221333333333,June,2010-06,Splice (2010-06),Splice,2010-06-04,"Horror, Science Fiction & Fantasy",107.0,75.0,37.0,Vincenzo Natali,R,Warner Brothers,2010-06
